Nome produto;Culturas registradas;Doenças, pragas e plantas daninhas controladas;Dose recomendada;Volume calda;Classe;Empresa;Pais
Roundup Original Mais;Algodão (Gossypium hirsutum);Capim-carrapicho (Cenchrus equinatus);1,0 - 2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Capim-carrapicho (Cenchrus equinatus);1,0 - 2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Capim-colchão (Digitaria sanguinalis);1,0 - 2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Capim-colchão (Digitaria sanguinalis);1,0 - 2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Capim-arroz (Echinochloa colonum);1,0 - 3,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Capim-arroz (Echinochloa colonum);1,0 - 3,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Capim-colchão (Digitaria horizontalis);2,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Capim-colchão (Digitaria horizontalis);2,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Capim-pé-de-galinha (Eleusine indica);2,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Capim-pé-de-galinha (Eleusine indica);2,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Capim-colonião (Panicum maximum);2,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Capim-colonião (Panicum maximum);2,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Capim-braquiária (Brachiaria decumbens);3,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Capim-braquiária (Brachiaria decumbens);3,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Capim-branco (Chloris polydactyla);3,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Capim-branco (Chloris polydactyla);3,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Capim-amargoso (Digitaria insularis);3,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Capim-amargoso (Digitaria insularis);3,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Capim-arroz (Echinochloa crusgalli);3,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Capim-arroz (Echinochloa crusgalli);3,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Arroz-vermelho (Oryza sativa);3,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Arroz-vermelho (Oryza sativa);3,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Braquiarão (Brachiaria brizantha);4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Braquiarão (Brachiaria brizantha);4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Apaga-fogo (Alternanthera tenella);1,0 - 2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Apaga-fogo (Alternanthera tenella);1,0 - 2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Caruru-de-mancha (Amaranthus viridis);1,0 - 2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Caruru-de-mancha (Amaranthus viridis);1,0 - 2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Caruru-rasteiro (Amaranthus deflexus);1,0 - 3,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Caruru-rasteiro (Amaranthus deflexus);1,0 - 3,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Picão-preto (Bidens pilosa);1,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Picão-preto (Bidens pilosa);1,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Erva-de-Santa-Luzia (Chamaesyce hirta);2,0 - 3,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Erva-de-Santa-Luzia (Chamaesyce hirta);2,0 - 3,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Maria-preta (Solanum americanum);2,0 - 3,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Maria-preta (Solanum americanum);2,0 - 3,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Caruru-branco (Amaranthus hybridus);2,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Caruru-branco (Amaranthus hybridus);2,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Tiririca (Cyperus rotundus);2,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Tiririca (Cyperus rotundus);2,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Losna-branca (Parthenium hysterophorus);2,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Losna-branca (Parthenium hysterophorus);2,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Nabo (Raphanus sativus);2,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Nabo (Raphanus sativus);2,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Amendoim bravo ou leiteiro (Euphorbia heterophylla);3,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Amendoim bravo ou leiteiro (Euphorbia heterophylla);3,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Corda-de-viola (Ipomoea grandifolia);3,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Corda-de-viola (Ipomoea grandifolia);3,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Guanxuma (Malvastrum coromandelianum);3,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Guanxuma (Malvastrum coromandelianum);3,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Beldroega (Portulaca oleracea);3,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Beldroega (Portulaca oleracea);3,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Guanxuma (Sida cordifolia);3,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Guanxuma (Sida cordifolia);3,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Guanxuma (Sida rhombifolia);3,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Guanxuma (Sida rhombifolia);3,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Trapoeraba (Commelina benghalensis);4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Trapoeraba (Commelina benghalensis);4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Junquinho (Cyperus ferax);4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Junquinho (Cyperus ferax);4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Corda-de-viola (Ipomoea purpurea);4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Corda-de-viola (Ipomoea purpurea);4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Erva-de-touro (Tridax procumbens);4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Algodão (Gossypium hirsutum);Erva-de-touro (Tridax procumbens);4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Capim-marmelada (Brachiaria plantaginea);1,0 - 2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Capim-marmelada (Brachiaria plantaginea);1,0 - 2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Capim-carrapicho (Cenchrus equinatus);1,0 - 2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Capim-carrapicho (Cenchrus equinatus);1,0 - 2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Capim-colchão (Digitaria sanguinalis);1,0 - 2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Capim-colchão (Digitaria sanguinalis);1,0 - 2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Capim-arroz (Echinochloa colonum);1,0 - 3,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Capim-arroz (Echinochloa colonum);1,0 - 3,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Capim-colchão (Digitaria horizontalis);2,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Capim-colchão (Digitaria horizontalis);2,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Capim-pé-de-galinha (Eleusine indica);2,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Capim-pé-de-galinha (Eleusine indica);2,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Capim-colonião (Panicum maximum);2,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Capim-colonião (Panicum maximum);2,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Capim-braquiária (Brachiaria decumbens);3,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Capim-braquiária (Brachiaria decumbens);3,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Capim-branco (Chloris polydactyla);3,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Capim-branco (Chloris polydactyla);3,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Capim-amargoso (Digitaria insularis);3,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Capim-amargoso (Digitaria insularis);3,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Capim-arroz (Echinochloa crusgalli);3,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Capim-arroz (Echinochloa crusgalli);3,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Arroz-vermelho (Oryza sativa);3,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Arroz-vermelho (Oryza sativa);3,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Braquiarão (Brachiaria brizantha);4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Braquiarão (Brachiaria brizantha);4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Apaga-fogo (Alternanthera tenella);1,0 - 2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Apaga-fogo (Alternanthera tenella);1,0 - 2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Caruru-de-mancha (Amaranthus viridis);1,0 - 2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Caruru-de-mancha (Amaranthus viridis);1,0 - 2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Caruru-rasteiro (Amaranthus deflexus);1,0 - 3,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Caruru-rasteiro (Amaranthus deflexus);1,0 - 3,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Picão-preto (Bidens pilosa);1,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Picão-preto (Bidens pilosa);1,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Erva-de-Santa-Luzia (Chamaesyce hirta);2,0 - 3,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Erva-de-Santa-Luzia (Chamaesyce hirta);2,0 - 3,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Maria-preta (Solanum americanum);2,0 - 3,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Maria-preta (Solanum americanum);2,0 - 3,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Caruru-branco (Amaranthus hybridus);2,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Caruru-branco (Amaranthus hybridus);2,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Tiririca (Cyperus rotundus);2,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Tiririca (Cyperus rotundus);2,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Losna-branca (Parthenium hysterophorus);2,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Losna-branca (Parthenium hysterophorus);2,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Nabo (Raphanus sativus);2,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Nabo (Raphanus sativus);2,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Amendoim bravo ou leiteiro (Euphorbia heterophylla);3,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Amendoim bravo ou leiteiro (Euphorbia heterophylla);3,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Corda-de-viola (Ipomoea grandifolia);3,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Corda-de-viola (Ipomoea grandifolia);3,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Guanxuma (Malvastrum coromandelianum);3,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Guanxuma (Malvastrum coromandelianum);3,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Beldroega (Portulaca oleracea);3,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Beldroega (Portulaca oleracea);3,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Guanxuma (Sida cordifolia);3,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Guanxuma (Sida cordifolia);3,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Guanxuma (Sida rhombifolia);3,0 - 4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Guanxuma (Sida rhombifolia);3,0 - 4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Trapoeraba (Commelina benghalensis);4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Trapoeraba (Commelina benghalensis);4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Junquinho (Cyperus ferax);4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Junquinho (Cyperus ferax);4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Corda-de-viola (Ipomoea purpurea);4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Corda-de-viola (Ipomoea purpurea);4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Erva-de-touro (Tridax procumbens);4,5 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Arroz irrigado (Oryza sativa);Erva-de-touro (Tridax procumbens);4,5 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Cana-de-açúcar (Saccharum officinarum);Capim-marmelada (Brachiaria plantaginea);1,0 - 2,0 L/ha ;1 aplicação Terrestre: 100 - 200 L/ha;Herbicida;Bayer;Brazil (BR)
Roundup Original Mais;Cana-de-açúcar (Saccharum officinarum);Capim-marmelada (Brachiaria plantaginea);1,0 - 2,0 L/ha ;1 aplicação Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
